resolution,api,page,labels,fields,draws,errors,geomsum,drawsum
480x272,1.16,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.16,PAGES/rx.lua,1,3,21,0,59c3c0c6,a013bb7e
480x272,1.16,PAGES/simplified_tuning.lua,2,13,295,0,77319960,156423b9
480x272,1.16,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.18,CONFIRM/acc_cal.lua,4,1,5,0,91e5f1df,575a6d83
480x272,1.18,CONFIRM/pwm.lua,3,1,4,0,9234b05a,bc82b1aa
480x272,1.18,CONFIRM/vtx_tables.lua,3,1,4,0,fe89207b,1ea17dad
480x272,1.18,PAGES/acc_trim.lua,1,2,10,0,af3ac550,2dde3286
480x272,1.18,PAGES/battery.lua,2,4,40,0,f1bc204a,4d574ea5
480x272,1.18,PAGES/failsafe.lua,2,6,84,0,65f37099,a7d7ed29
480x272,1.18,PAGES/filters1.lua,3,3,27,0,7b13c95a,726ad061
480x272,1.18,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.18,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.18,PAGES/pid_advanced.lua,0,1,2,0,f0591a24,52db84d2
480x272,1.18,PAGES/pids1.lua,7,8,120,0,7e6e685d,4b1c8c55
480x272,1.18,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.18,PAGES/pos_osd.lua,5,5,50,0,67876240,9e0619e1
480x272,1.18,PAGES/profiles.lua,0,2,8,0,07d1d809,c691176f
480x272,1.18,PAGES/pwm.lua,2,5,60,0,e0d27842,d51e6014
480x272,1.18,PAGES/rates.lua,13,11,308,0,218d754f,4041e1ba
480x272,1.18,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.18,PAGES/rx.lua,1,3,21,0,d7717d3e,e19b5860
480x272,1.18,PAGES/simplified_tuning.lua,2,13,295,0,3f166fa2,bf2614c7
480x272,1.18,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.2,CONFIRM/acc_cal.lua,4,1,5,0,9331ab28,b9b51724
480x272,1.2,CONFIRM/pwm.lua,3,1,4,0,42121f16,5d08017a
480x272,1.2,CONFIRM/vtx_tables.lua,3,1,4,0,0be05279,9aeb94db
480x272,1.2,PAGES/acc_trim.lua,1,2,10,0,8350e207,6b2dff22
480x272,1.2,PAGES/battery.lua,2,4,40,0,70f49676,15032c45
480x272,1.2,PAGES/failsafe.lua,2,6,84,0,9b2c6861,f0ceb903
480x272,1.2,PAGES/filters1.lua,5,7,133,0,e3b403ae,b0e4390c
480x272,1.2,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.2,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.2,PAGES/pid_advanced.lua,0,1,2,0,6cd983cd,af2f651c
480x272,1.2,PAGES/pids1.lua,7,8,120,0,ee1d1ebe,c8855dd1
480x272,1.2,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.2,PAGES/pos_osd.lua,5,5,50,0,339f15f4,2b403889
480x272,1.2,PAGES/profiles.lua,0,2,8,0,a968eebf,66604d7f
480x272,1.2,PAGES/pwm.lua,2,5,60,0,cff0103d,5fdd4a54
480x272,1.2,PAGES/rates.lua,13,11,308,0,684b684d,86831124
480x272,1.2,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.2,PAGES/rx.lua,1,5,55,0,01ff0be7,8cd86ad5
480x272,1.2,PAGES/simplified_tuning.lua,2,13,295,0,e8098ecb,8744bcce
480x272,1.2,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.21,CONFIRM/acc_cal.lua,4,1,5,0,10537e87,aa8f992f
480x272,1.21,CONFIRM/pwm.lua,3,1,4,0,8591753e,7ec1075a
480x272,1.21,CONFIRM/vtx_tables.lua,3,1,4,0,acd4173f,6306d865
480x272,1.21,PAGES/acc_trim.lua,1,2,10,0,d3fc13c0,50f00932
480x272,1.21,PAGES/battery.lua,2,4,40,0,787f9ade,61b291f5
480x272,1.21,PAGES/failsafe.lua,2,6,84,0,89ccec51,3d9931d1
480x272,1.21,PAGES/filters1.lua,6,9,176,0,9a50bcfc,bf17453a
480x272,1.21,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.21,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.21,PAGES/pid_advanced.lua,0,1,2,0,ad90f5c0,353a898a
480x272,1.21,PAGES/pids1.lua,7,8,120,0,55ca7271,cce832a5
480x272,1.21,PAGES/pids2.lua,1,2,10,0,12867825,261b50b2
480x272,1.21,PAGES/pos_osd.lua,5,5,50,0,f52082a4,f7d61411
480x272,1.21,PAGES/profiles.lua,0,2,8,0,a5bced31,d4ee1b2b
480x272,1.21,PAGES/pwm.lua,2,5,60,0,34d4ccfe,529580ec
480x272,1.21,PAGES/rates.lua,13,11,308,0,32f227af,c704da92
480x272,1.21,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.21,PAGES/rx.lua,1,5,55,0,c28e0f4d,857eceb2
480x272,1.21,PAGES/simplified_tuning.lua,2,13,295,0,dfbd6792,a3c26a37
480x272,1.21,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.26,CONFIRM/acc_cal.lua,4,1,5,0,8a827a42,e00a0dea
480x272,1.26,CONFIRM/pwm.lua,3,1,4,0,0df64460,88450e80
480x272,1.26,CONFIRM/vtx_tables.lua,3,1,4,0,b12fa7e1,a124214b
480x272,1.26,PAGES/acc_trim.lua,1,2,10,0,07e43f33,33d22946
480x272,1.26,PAGES/battery.lua,2,4,40,0,3395adbc,3bc308e9
480x272,1.26,PAGES/failsafe.lua,2,6,84,0,c40472f9,bdc1d151
480x272,1.26,PAGES/filters1.lua,6,9,176,0,d086c781,3c73b6fc
480x272,1.26,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.26,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.26,PAGES/pid_advanced.lua,0,1,2,0,fa78a2d9,e8fe143e
480x272,1.26,PAGES/pids1.lua,7,8,120,0,c8e3db0e,f5c555d1
480x272,1.26,PAGES/pids2.lua,1,2,10,0,a5fd2e56,a4b9399e
480x272,1.26,PAGES/pos_osd.lua,5,5,50,0,142fe1a4,287221ed
480x272,1.26,PAGES/profiles.lua,0,2,8,0,706dc555,35bd4d1f
480x272,1.26,PAGES/pwm.lua,2,5,60,0,794489ed,10d7e9d8
480x272,1.26,PAGES/rates.lua,13,11,308,0,4a8a41f1,3d8fc0b8
480x272,1.26,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.26,PAGES/rx.lua,1,5,55,0,5c973b0b,2193df75
480x272,1.26,PAGES/simplified_tuning.lua,2,13,295,0,3c8cf1f5,4152604c
480x272,1.26,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.31,CONFIRM/acc_cal.lua,4,1,5,0,64e0968e,3f1908aa
480x272,1.31,CONFIRM/pwm.lua,3,1,4,0,d34f1da4,caa71270
480x272,1.31,CONFIRM/vtx_tables.lua,3,1,4,0,c261f251,dd1d9f57
480x272,1.31,PAGES/acc_trim.lua,1,2,10,0,52ffb267,b3957f16
480x272,1.31,PAGES/battery.lua,2,4,40,0,28a6ca2c,c1735379
480x272,1.31,PAGES/failsafe.lua,2,6,84,0,2e190669,6eea9e05
480x272,1.31,PAGES/filters1.lua,6,9,176,0,6d6bc4ed,a12d2e74
480x272,1.31,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.31,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.31,PAGES/pid_advanced.lua,1,3,21,0,74a0f2ed,210834dc
480x272,1.31,PAGES/pids1.lua,7,8,120,0,c892e656,db525a79
480x272,1.31,PAGES/pids2.lua,1,2,10,0,341bf892,cf2f0cc6
480x272,1.31,PAGES/pos_osd.lua,5,5,50,0,aef2bfd4,52445979
480x272,1.31,PAGES/profiles.lua,0,2,8,0,8229c9cd,7456a8c3
480x272,1.31,PAGES/pwm.lua,2,7,112,0,dcf6ca61,99853136
480x272,1.31,PAGES/rates.lua,13,11,308,0,84692725,f7d258a4
480x272,1.31,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.31,PAGES/rx.lua,1,6,78,0,ba5ec0c3,89b95c8e
480x272,1.31,PAGES/simplified_tuning.lua,2,13,295,0,c81a6525,441be704
480x272,1.31,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.33,CONFIRM/acc_cal.lua,4,1,5,0,c9f2a668,f37fbf14
480x272,1.33,CONFIRM/pwm.lua,3,1,4,0,22864da4,5bae255c
480x272,1.33,CONFIRM/vtx_tables.lua,3,1,4,0,e7384475,bdd6316f
480x272,1.33,PAGES/acc_trim.lua,1,2,10,0,e3b50589,b02589ce
480x272,1.33,PAGES/battery.lua,2,4,40,0,a5ee15b8,7549cf99
480x272,1.33,PAGES/failsafe.lua,2,6,84,0,df28d231,98fc4011
480x272,1.33,PAGES/filters1.lua,6,9,176,0,de0847f3,6da123c4
480x272,1.33,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.33,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.33,PAGES/pid_advanced.lua,1,3,21,0,19d3e23d,1c647d9a
480x272,1.33,PAGES/pids1.lua,7,8,120,0,007f8a18,28da2519
480x272,1.33,PAGES/pids2.lua,1,2,10,0,56d077e0,3b31ab82
480x272,1.33,PAGES/pos_osd.lua,5,5,50,0,d63871e0,923aa82d
480x272,1.33,PAGES/profiles.lua,0,2,8,0,82528b35,6e94f017
480x272,1.33,PAGES/pwm.lua,2,7,112,0,bf6b297f,b5255302
480x272,1.33,PAGES/rates.lua,13,11,308,0,b548b281,f084d458
480x272,1.33,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.33,PAGES/rx.lua,1,6,78,0,055c522d,7ceaa102
480x272,1.33,PAGES/simplified_tuning.lua,2,13,295,0,e19ca633,5a6380be
480x272,1.33,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.35,CONFIRM/acc_cal.lua,4,1,5,0,0ff7a86a,1f3fe3d6
480x272,1.35,CONFIRM/pwm.lua,3,1,4,0,30b041f4,512d7490
480x272,1.35,CONFIRM/vtx_tables.lua,3,1,4,0,e952ae81,12ffaacf
480x272,1.35,PAGES/acc_trim.lua,1,2,10,0,d57753fb,06f5787e
480x272,1.35,PAGES/battery.lua,2,4,40,0,e9ad43ec,200f5259
480x272,1.35,PAGES/failsafe.lua,2,6,84,0,dae93de1,f49ae15d
480x272,1.35,PAGES/filters1.lua,6,9,176,0,87a46481,da0319fc
480x272,1.35,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.35,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.35,PAGES/pid_advanced.lua,1,3,21,0,d2c016c5,50cf0070
480x272,1.35,PAGES/pids1.lua,7,8,120,0,d9bc4f5a,46be4d09
480x272,1.35,PAGES/pids2.lua,1,2,10,0,ab532656,45c29e0e
480x272,1.35,PAGES/pos_osd.lua,5,5,50,0,1ed44724,e4832059
480x272,1.35,PAGES/profiles.lua,0,2,8,0,07425bd5,23d4671b
480x272,1.35,PAGES/pwm.lua,2,7,112,0,117b3c5d,82812426
480x272,1.35,PAGES/rates.lua,13,11,308,0,d95b43a5,b23f68e4
480x272,1.35,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.35,PAGES/rx.lua,1,6,78,0,5e7cb29f,2b0d9d16
480x272,1.35,PAGES/simplified_tuning.lua,2,13,295,0,fac32611,b2942bf0
480x272,1.35,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.36,CONFIRM/acc_cal.lua,4,1,5,0,515ff803,c80c294f
480x272,1.36,CONFIRM/pwm.lua,3,1,4,0,626b3b5e,5977b936
480x272,1.36,CONFIRM/vtx_tables.lua,3,1,4,0,dc5ca2eb,1496b1a5
480x272,1.36,PAGES/acc_trim.lua,1,2,10,0,da7eaf6c,d44ce3ca
480x272,1.36,PAGES/battery.lua,2,4,40,0,4f08bff2,e0b7a2d5
480x272,1.36,PAGES/failsafe.lua,2,6,84,0,c0888549,70d75375
480x272,1.36,PAGES/filters1.lua,6,10,196,0,1c960002,f26dde9c
480x272,1.36,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.36,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.36,PAGES/pid_advanced.lua,2,4,40,0,0828d304,4a206179
480x272,1.36,PAGES/pids1.lua,7,8,120,0,d43ab849,c20dee85
480x272,1.36,PAGES/pids2.lua,1,2,10,0,0c4844b9,1e78b532
480x272,1.36,PAGES/pos_osd.lua,5,5,50,0,a3bea774,88997b45
480x272,1.36,PAGES/profiles.lua,0,2,8,0,b4196bf1,f2bb91d7
480x272,1.36,PAGES/pwm.lua,2,7,112,0,64808da6,4bf1980b
480x272,1.36,PAGES/rates.lua,13,11,308,0,acc291af,7a583442
480x272,1.36,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.36,PAGES/rx.lua,1,6,78,0,4c22fb32,3b37a9e0
480x272,1.36,PAGES/simplified_tuning.lua,2,13,295,0,6a17a632,ac2bc11f
480x272,1.36,PAGES/vtx.lua,0,6,72,0,a712ca6b,8e55653f
480x272,1.37,CONFIRM/acc_cal.lua,4,1,5,0,053f2ba4,fc614d30
480x272,1.37,CONFIRM/pwm.lua,3,1,4,0,efa8e7e4,179c7754
480x272,1.37,CONFIRM/vtx_tables.lua,3,1,4,0,a862067d,1eb3dbe7
480x272,1.37,PAGES/acc_trim.lua,1,2,10,0,6187af5d,ecc93e46
480x272,1.37,PAGES/battery.lua,2,4,40,0,f10d01c0,595985c9
480x272,1.37,PAGES/failsafe.lua,2,6,84,0,0efc1719,c8898c51
480x272,1.37,PAGES/filters1.lua,6,10,196,0,0673bed0,0214d562
480x272,1.37,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.37,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.37,PAGES/pid_advanced.lua,2,4,40,0,76422188,33ea10a9
480x272,1.37,PAGES/pids1.lua,7,8,120,0,209a6edc,ce1f9289
480x272,1.37,PAGES/pids2.lua,1,2,10,0,8cb755a4,aa4fcaf2
480x272,1.37,PAGES/pos_osd.lua,5,5,50,0,d65f6418,ce10d445
480x272,1.37,PAGES/profiles.lua,0,2,8,0,4b61e22d,21013df7
480x272,1.37,PAGES/pwm.lua,2,7,112,0,561e1e05,905d8e4b
480x272,1.37,PAGES/rates.lua,13,13,390,0,54b01959,818e9d22
480x272,1.37,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.37,PAGES/rx.lua,1,6,78,0,e7995dc9,c4828162
480x272,1.37,PAGES/simplified_tuning.lua,2,13,295,0,8bf3bb0f,44e63c7a
480x272,1.37,PAGES/vtx.lua,0,6,72,0,05d3d1a6,7e1381ff
480x272,1.38,CONFIRM/acc_cal.lua,4,1,5,0,65e49b8d,1afd2531
480x272,1.38,CONFIRM/pwm.lua,3,1,4,0,c8387032,f2be931e
480x272,1.38,CONFIRM/vtx_tables.lua,3,1,4,0,96885773,70b5f311
480x272,1.38,PAGES/acc_trim.lua,1,2,10,0,b01b3e9e,81ef3ef2
480x272,1.38,PAGES/battery.lua,2,4,40,0,57fc4c7a,06aad495
480x272,1.38,PAGES/failsafe.lua,2,6,84,0,3c0c9189,0a78d8a9
480x272,1.38,PAGES/filters1.lua,6,10,196,0,83a59286,3ab001c4
480x272,1.38,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.38,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.38,PAGES/pid_advanced.lua,2,4,40,0,7d5a7c9c,61976e61
480x272,1.38,PAGES/pids1.lua,7,8,120,0,cd606b9b,eab18a9d
480x272,1.38,PAGES/pids2.lua,1,2,10,0,63fc5baf,bccf2706
480x272,1.38,PAGES/pos_osd.lua,5,5,50,0,bcc3d900,b0d8d699
480x272,1.38,PAGES/profiles.lua,0,2,8,0,ed96b899,9398a18b
480x272,1.38,PAGES/pwm.lua,2,7,112,0,a5fd7ac0,2097d4e3
480x272,1.38,PAGES/rates.lua,13,13,390,0,aa75fe4b,5753328e
480x272,1.38,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.38,PAGES/rx.lua,1,6,78,0,8ad7505c,430a88d0
480x272,1.38,PAGES/simplified_tuning.lua,2,13,295,0,b5b6a580,4b80d331
480x272,1.38,PAGES/vtx.lua,0,6,72,0,ad282f7e,4a2f5c4f
480x272,1.39,CONFIRM/acc_cal.lua,4,1,5,0,d1c8f4c6,0f22bbb2
480x272,1.39,CONFIRM/pwm.lua,3,1,4,0,772f1b64,a48c2be0
480x272,1.39,CONFIRM/vtx_tables.lua,3,1,4,0,9f0537a1,3c790ea7
480x272,1.39,PAGES/acc_trim.lua,1,2,10,0,616d17ef,80d72e46
480x272,1.39,PAGES/battery.lua,2,4,40,0,79af0edc,67590509
480x272,1.39,PAGES/failsafe.lua,3,6,90,0,beccf4e0,c764c9e2
480x272,1.39,PAGES/filters1.lua,8,14,288,0,aaa83d98,bd7b67d0
480x272,1.39,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.39,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.39,PAGES/pid_advanced.lua,2,4,40,0,774f5ed0,50e8b169
480x272,1.39,PAGES/pids1.lua,7,8,120,0,39c8ccae,5c8d1df9
480x272,1.39,PAGES/pids2.lua,1,2,10,0,748ccd86,2b1bd2c6
480x272,1.39,PAGES/pos_osd.lua,5,5,50,0,8e866654,c7918df9
480x272,1.39,PAGES/profiles.lua,0,2,8,0,7f1050dd,8d7143c3
480x272,1.39,PAGES/pwm.lua,2,7,112,0,18886cef,98a860eb
480x272,1.39,PAGES/rates.lua,13,13,390,0,86a37991,47b700da
480x272,1.39,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.39,PAGES/rx.lua,1,6,78,0,6ca39f8b,50d3be7e
480x272,1.39,PAGES/simplified_tuning.lua,2,13,295,0,6ccf763d,120446cc
480x272,1.39,PAGES/vtx.lua,0,6,72,0,9749932e,6752a0bf
480x272,1.4,CONFIRM/acc_cal.lua,4,1,5,0,c411147a,14f02d2e
480x272,1.4,CONFIRM/pwm.lua,3,1,4,0,f92a67d6,190de856
480x272,1.4,CONFIRM/vtx_tables.lua,3,1,4,0,fbb63e0d,032c547b
480x272,1.4,PAGES/acc_trim.lua,1,2,10,0,902276e1,a196dcc2
480x272,1.4,PAGES/battery.lua,2,4,40,0,1a0e67ee,8f56276d
480x272,1.4,PAGES/failsafe.lua,3,6,90,0,3449b704,6010b262
480x272,1.4,PAGES/filters1.lua,8,14,288,0,07da564e,7b7fe3dc
480x272,1.4,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.4,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.4,PAGES/pid_advanced.lua,4,12,259,0,5080fcc5,28518fef
480x272,1.4,PAGES/pids1.lua,7,8,120,0,cceed4c0,b623bab1
480x272,1.4,PAGES/pids2.lua,6,4,44,0,15ef90a1,bce3e091
480x272,1.4,PAGES/pos_osd.lua,5,5,50,0,cc930b04,016b6f4d
480x272,1.4,PAGES/profiles.lua,0,2,8,0,b703b5bf,1e59a93b
480x272,1.4,PAGES/pwm.lua,2,7,112,0,bb38f123,6fd9ef21
480x272,1.4,PAGES/rates.lua,13,13,390,0,6279d1f5,e59f5fec
480x272,1.4,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.4,PAGES/rx.lua,4,12,258,0,f22c4846,119c721f
480x272,1.4,PAGES/simplified_tuning.lua,2,13,295,0,6c70c551,f844bb80
480x272,1.4,PAGES/vtx.lua,0,6,72,0,5607f804,e28314e7
480x272,1.41,CONFIRM/acc_cal.lua,4,1,5,0,97bf1355,5565b9bd
480x272,1.41,CONFIRM/pwm.lua,3,1,4,0,3e9e1d4e,219f72be
480x272,1.41,CONFIRM/vtx_tables.lua,3,1,4,0,f114afd7,b37ecfe9
480x272,1.41,PAGES/acc_trim.lua,1,2,10,0,4a30eee2,d92b36aa
480x272,1.41,PAGES/battery.lua,2,4,40,0,28a0a002,3f51a9ad
480x272,1.41,PAGES/failsafe.lua,3,6,90,0,437bd61d,66e64056
480x272,1.41,PAGES/filters1.lua,10,21,445,0,31b5262f,3d284ebe
480x272,1.41,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
480x272,1.41,PAGES/gpspids.lua,7,7,98,0,59bd8803,ff3976f2
480x272,1.41,PAGES/pid_advanced.lua,4,13,284,0,90e160e6,a89645f6
480x272,1.41,PAGES/pids1.lua,7,9,144,0,a4877908,0b5d4c25
480x272,1.41,PAGES/pids2.lua,8,9,180,0,0d227fe5,a1bc939c
480x272,1.41,PAGES/pos_osd.lua,5,5,50,0,e4a8f800,0e217da5
480x272,1.41,PAGES/profiles.lua,0,2,8,0,b55e20fd,b2924b9f
480x272,1.41,PAGES/pwm.lua,2,6,84,0,77eb327a,c4141f2f
480x272,1.41,PAGES/rates.lua,13,15,446,0,7af0ee77,df8abf94
480x272,1.41,PAGES/rescue.lua,1,9,171,0,082d05fa,5fcc4d87
480x272,1.41,PAGES/rx.lua,4,12,258,0,1fb9057e,1a08aea3
480x272,1.41,PAGES/simplified_tuning.lua,2,13,295,0,90ea8524,cc6e8a35
480x272,1.41,PAGES/vtx.lua,0,6,72,0,3d6430a2,455bdeb7
480x272,1.42,CONFIRM/acc_cal.lua,4,1,5,0,0e195d80,f2c908e8
480x272,1.42,CONFIRM/pwm.lua,3,1,4,0,b2c0b7e4,7808fc18
480x272,1.42,CONFIRM/vtx_tables.lua,3,1,4,0,5284495d,cd927443
480x272,1.42,PAGES/acc_trim.lua,1,2,10,0,dfbf1d41,7b15970a
480x272,1.42,PAGES/battery.lua,2,4,40,0,ad4e8410,7fcc7779
480x272,1.42,PAGES/failsafe.lua,3,6,90,0,ab0f4c46,95af50aa
480x272,1.42,PAGES/filters1.lua,10,21,445,0,368c2454,833f63a7
480x272,1.42,PAGES/filters2.lua,2,6,84,0,0c95e6da,2c9e3759
480x272,1.42,PAGES/gpspids.lua,7,7,98,0,12dbf2d7,05eb266a
480x272,1.42,PAGES/pid_advanced.lua,4,13,284,0,394fe080,38e36534
480x272,1.42,PAGES/pids1.lua,7,9,144,0,416a88f4,1d8247db
480x272,1.42,PAGES/pids2.lua,8,9,180,0,74d2abb8,c317a8a2
480x272,1.42,PAGES/pos_osd.lua,5,5,50,0,dc7815fc,7f1e3f9d
480x272,1.42,PAGES/profiles.lua,0,2,8,0,b4ad985d,c0c2b99b
480x272,1.42,PAGES/pwm.lua,2,6,84,0,8d308e04,4c460f51
480x272,1.42,PAGES/rates.lua,13,15,446,0,b8fe3533,ee4c7834
480x272,1.42,PAGES/rescue.lua,1,9,171,0,40caeb02,9bc6a022
480x272,1.42,PAGES/rx.lua,4,13,281,0,f3caad55,59c4fc17
480x272,1.42,PAGES/simplified_tuning.lua,2,13,295,0,3ea2a79b,228b0716
480x272,1.42,PAGES/vtx.lua,0,6,72,0,6a4f8636,21935dbf
480x272,1.43,CONFIRM/acc_cal.lua,4,1,5,0,d1c03227,04cad4e7
480x272,1.43,CONFIRM/pwm.lua,3,1,4,0,5dd915b2,3da84dd6
480x272,1.43,CONFIRM/vtx_tables.lua,3,1,4,0,fba8d10f,e34c0a35
480x272,1.43,PAGES/acc_trim.lua,1,2,10,0,a301d960,b46303ce
480x272,1.43,PAGES/battery.lua,2,4,40,0,52daafb6,1fb9ccdd
480x272,1.43,PAGES/failsafe.lua,3,6,90,0,bde60b5f,fd99d86e
